Location,x,t,nFx
United States of America,35,2073,0.063
United States of America,40,2073,0.014
United States of America,45,2073,0.001
United States of America,50,2073,0
United States of America,10,2074,0
United States of America,15,2074,0.007
United States of America,20,2074,0.04
United States of America,25,2074,0.1
United States of America,30,2074,0.117
United States of America,35,2074,0.063
United States of America,40,2074,0.014
United States of America,45,2074,0.001
United States of America,50,2074,0
United States of America,10,2075,0
United States of America,15,2075,0.007
United States of America,20,2075,0.04
United States of America,25,2075,0.1
United States of America,30,2075,0.117
United States of America,35,2075,0.063
United States of America,40,2075,0.014
United States of America,45,2075,0.001
United States of America,50,2075,0
United States of America,10,2076,0
United States of America,15,2076,0.007
United States of America,20,2076,0.04
United States of America,25,2076,0.1
United States of America,30,2076,0.117
United States of America,35,2076,0.063
United States of America,40,2076,0.014
United States of America,45,2076,0.001
United States of America,50,2076,0
United States of America,10,2077,0
United States of America,15,2077,0.007
United States of America,20,2077,0.04
United States of America,25,2077,0.1
United States of America,30,2077,0.117
United States of America,35,2077,0.063
United States of America,40,2077,0.014
United States of America,45,2077,0.001
United States of America,50,2077,0
United States of America,10,2078,0
United States of America,15,2078,0.007
United States of America,20,2078,0.04
United States of America,25,2078,0.1
United States of America,30,2078,0.117
United States of America,35,2078,0.063
United States of America,40,2078,0.014
United States of America,45,2078,0.001
United States of America,50,2078,0
United States of America,10,2079,0
United States of America,15,2079,0.007
United States of America,20,2079,0.04
United States of America,25,2079,0.1
United States of America,30,2079,0.117
United States of America,35,2079,0.063
United States of America,40,2079,0.014
United States of America,45,2079,0.001
United States of America,50,2079,0
United States of America,10,2080,0
United States of America,15,2080,0.007
United States of America,20,2080,0.04
United States of America,25,2080,0.1
United States of America,30,2080,0.117
United States of America,35,2080,0.063
United States of America,40,2080,0.014
United States of America,45,2080,0.001
United States of America,50,2080,0
United States of America,10,2081,0
United States of America,15,2081,0.007
United States of America,20,2081,0.04
United States of America,25,2081,0.1
United States of America,30,2081,0.117
United States of America,35,2081,0.063
United States of America,40,2081,0.014
United States of America,45,2081,0.001
United States of America,50,2081,0
United States of America,10,2082,0
United States of America,15,2082,0.007
United States of America,20,2082,0.04
United States of America,25,2082,0.1
United States of America,30,2082,0.117
United States of America,35,2082,0.063
United States of America,40,2082,0.014
United States of America,45,2082,0.001
United States of America,50,2082,0
United States of America,10,2083,0
United States of America,15,2083,0.007
United States of America,20,2083,0.04
United States of America,25,2083,0.1
United States of America,30,2083,0.118
United States of America,35,2083,0.063
United States of America,40,2083,0.014
United States of America,45,2083,0.001
United States of America,50,2083,0
United States of America,10,2084,0
United States of America,15,2084,0.007
United States of America,20,2084,0.04
United States of America,25,2084,0.1
United States of America,30,2084,0.118
United States of America,35,2084,0.063
United States of America,40,2084,0.014
United States of America,45,2084,0.001
United States of America,50,2084,0
United States of America,10,2085,0
United States of America,15,2085,0.007
United States of America,20,2085,0.04
United States of America,25,2085,0.1
United States of America,30,2085,0.118
United States of America,35,2085,0.063
United States of America,40,2085,0.014
United States of America,45,2085,0.001
United States of America,50,2085,0
United States of America,10,2086,0
United States of America,15,2086,0.007
United States of America,20,2086,0.04
United States of America,25,2086,0.1
United States of America,30,2086,0.118
United States of America,35,2086,0.063
United States of America,40,2086,0.014
United States of America,45,2086,0.001
United States of America,50,2086,0
United States of America,10,2087,0
United States of America,15,2087,0.007
United States of America,20,2087,0.04
